iteration,profile,question,l2_input,vague_input,l4_method,l4_justification,l3_mapping,l3_mapping_consistent,l3_mapping_runs
182,expert,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,Bayesian & Probabilistic Inference,,Bayesian Network Modeling,This can be used to model probabilistic dependencies between different research themes or methodologies as they emerge or become dominant.,L3-158: Bayesian Statistical Inference,True,"[""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference""]"
182,expert,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,Bayesian & Probabilistic Inference,,Hidden Markov Models (HMMs),"HMMs can be employed to model the sequential transitions between different research ""states"" or methodological approaches over the timeline.",L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
182,expert,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,Bayesian & Probabilistic Inference,,"Time Series Analysis with State-Space Models (e.g., Kalman Filtering)","This approach treats the disciplinary focus as an unobserved state that changes over time, allowing for probabilistic tracking of its trajectory.",L3-136: Time Series Stationarity and Causality,True,"[""L3-136: Time Series Stationarity and Causality"", ""L3-136: Time Series Stationarity and Causality"", ""L3-136: Time Series Stationarity and Causality""]"
182,expert,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,Bayesian & Probabilistic Inference,,Probabilistic Graphical Models (PGMs),"PGMs offer a flexible framework to map complex, interconnected relationships between concepts, methodologies, and temporal shifts in the literature.",L3-158: Bayesian Statistical Inference,True,"[""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference""]"
182,intermediate,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,some kind of spatial or geographic approach,"Topic Modeling (e.g., LDA, NMF)","This can identify latent themes and shifts in vocabulary across a corpus of publications, revealing evolving research interests.",L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
182,intermediate,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,some kind of spatial or geographic approach,"Bibliometric Analysis (e.g., Co-citation, Bibliographic Coupling)",This maps the intellectual structure of the field by analyzing how papers cite and relate to each other over time.,L3-091: Bibliometric and Scientometric Mapping,True,"[""L3-091: Bibliometric and Scientometric Mapping"", ""L3-091: Bibliometric and Scientometric Mapping"", ""L3-091: Bibliometric and Scientometric Mapping""]"
182,intermediate,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,some kind of spatial or geographic approach,"Network Analysis (e.g., Co-authorship Networks)",This visualizes the evolution of collaboration patterns and the emergence or dissolution of research clusters within the discipline.,L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
182,intermediate,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,some kind of spatial or geographic approach,Topic Drift Analysis,This specifically tracks how the semantic meaning of identified topics changes across different time periods in the dataset.,L3-145: Temporal Event and Sequence Analysis,True,"[""L3-145: Temporal Event and Sequence Analysis"", ""L3-145: Temporal Event and Sequence Analysis"", ""L3-145: Temporal Event and Sequence Analysis""]"
182,intermediate,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,some kind of spatial or geographic approach,Temporal Topic Modeling,This allows for the tracking of how the prevalence and composition of specific research topics change year-by-year.,L3-145: Temporal Event and Sequence Analysis,True,"[""L3-145: Temporal Event and Sequence Analysis"", ""L3-145: Temporal Event and Sequence Analysis"", ""L3-145: Temporal Event and Sequence Analysis""]"
182,intermediate,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,some kind of spatial or geographic approach,Geospatial Topic Modeling (if location data is available),This can map the geographic concentration of specific research interests or disciplinary approaches over time.,L3-226: Geographic Information System Modeling,True,"[""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling""]"
182,novice,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,,"Topic Modeling (e.g., LDA, NMF)","This method can automatically discover abstract ""topics"" (representing research interests) within a large corpus of academic texts.",L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
182,novice,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,,Bibliometric Analysis,This approach uses citation networks and author co-occurrence to map the intellectual structure and influence of different research areas over time.,L3-091: Bibliometric and Scientometric Mapping,True,"[""L3-091: Bibliometric and Scientometric Mapping"", ""L3-091: Bibliometric and Scientometric Mapping"", ""L3-091: Bibliometric and Scientometric Mapping""]"
182,novice,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,,"Network Analysis (e.g., Co-authorship Networks)","By mapping who cites whom or who collaborates with whom, you can visualize the formation and fragmentation of research communities.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
182,novice,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,,Time Series Analysis,This technique can track the frequency or prominence of specific keywords or topics across different publication years to show evolution.,L3-136: Time Series Stationarity and Causality,True,"[""L3-136: Time Series Stationarity and Causality"", ""L3-136: Time Series Stationarity and Causality"", ""L3-136: Time Series Stationarity and Causality""]"
182,novice,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,,Topic Drift Analysis,This advanced topic modeling technique specifically tracks how the meaning or focus of a recurring topic changes across different time periods.,L3-145: Temporal Event and Sequence Analysis,True,"[""L3-145: Temporal Event and Sequence Analysis"", ""L3-145: Temporal Event and Sequence Analysis"", ""L3-145: Temporal Event and Sequence Analysis""]"
182,novice,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,,Keyword Co-occurrence Analysis,"This method identifies which terms frequently appear together, revealing established conceptual clusters or evolving research pairings.",L3-039: Association Rule Mining Algorithms,True,"[""L3-039: Association Rule Mining Algorithms"", ""L3-039: Association Rule Mining Algorithms"", ""L3-039: Association Rule Mining Algorithms""]"
182,novice,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,,"Text Embedding Models (e.g., Word2Vec, BERT)","These models convert words and documents into numerical vectors, allowing you to measure the semantic similarity between concepts across different eras.",L3-194: Word Embedding Models,True,"[""L3-194: Word Embedding Models"", ""L3-194: Word Embedding Models"", ""L3-194: Word Embedding Models""]"
183,expert,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,Chronological Modelling & Dating,,"Bayesian Chronological Modeling (e.g., OxCal, BCal)","This method allows for the integration of multiple dating evidence types (e.g., radiocarbon, stratigraphic) to produce statistically robust age distributions.",L3-144: Bayesian Chronological Modeling,True,"[""L3-144: Bayesian Chronological Modeling"", ""L3-144: Bayesian Chronological Modeling"", ""L3-144: Bayesian Chronological Modeling""]"
183,expert,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,Chronological Modelling & Dating,,Maximum Likelihood Estimation (MLE),MLE can be used to find the parameter values that maximize the probability of observing the collected archaeological data under a given model.,L3-051: Maximum Entropy and Maximum Likelihood Methods,True,"[""L3-051: Maximum Entropy and Maximum Likelihood Methods"", ""L3-051: Maximum Entropy and Maximum Likelihood Methods"", ""L3-051: Maximum Entropy and Maximum Likelihood Methods""]"
183,expert,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,Chronological Modelling & Dating,,Bayesian Model Averaging (BMA),BMA helps assess the robustness of conclusions by weighting the results from several competing chronological models based on their posterior probability.,L3-158: Bayesian Statistical Inference,True,"[""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference""]"
183,expert,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,Chronological Modelling & Dating,,Sequential Probability Ratio Test (SPRT),SPRT can be employed to efficiently test hypotheses about the relative timing or sequence of events within the archaeological record.,L3-118: Statistical Hypothesis Testing,True,"[""L3-118: Statistical Hypothesis Testing"", ""L3-118: Statistical Hypothesis Testing"", ""L3-118: Statistical Hypothesis Testing""]"
183,expert,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,Chronological Modelling & Dating,,Bayesian Network Modeling,This approach can map out probabilistic dependencies between different archaeological events and their associated chronological constraints.,L3-158: Bayesian Statistical Inference,True,"[""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference""]"
183,intermediate,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,some kind of image or visual analysis,Geographic Information Systems (GIS) Spatial Analysis,GIS allows for the mapping and spatial querying of archaeological data to test hypotheses about site distribution and environmental influence.,L3-226: Geographic Information System Modeling,True,"[""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling""]"
183,intermediate,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,some kind of image or visual analysis,"Image Segmentation (e.g., U-Net)","This deep learning technique can automatically delineate features (like walls or features) from raw imagery, standardizing data extraction.",L3-157: Image Segmentation Algorithms,True,"[""L3-157: Image Segmentation Algorithms"", ""L3-157: Image Segmentation Algorithms"", ""L3-157: Image Segmentation Algorithms""]"
183,intermediate,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,some kind of image or visual analysis,"Object Detection (e.g., YOLO, Faster R-CNN)",Object detection models can be trained to automatically locate and classify specific archaeological features within aerial or photographic imagery.,L3-009: YOLO Object Detection Variants,True,"[""L3-009: YOLO Object Detection Variants"", ""L3-009: YOLO Object Detection Variants"", ""L3-009: YOLO Object Detection Variants""]"
183,intermediate,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,some kind of image or visual analysis,Photogrammetry/Structure-from-Motion (SfM),"SfM reconstructs 3D models from overlapping photographs, providing metric data for volumetric or spatial analysis of sites.",L3-195: Photogrammetric Reconstruction,True,"[""L3-195: Photogrammetric Reconstruction"", ""L3-195: Photogrammetric Reconstruction"", ""L3-195: Photogrammetric Reconstruction""]"
183,intermediate,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,some kind of image or visual analysis,Change Detection Analysis,This method compares imagery from different time periods to quantify and visualize changes in the archaeological landscape or site condition.,L3-238: Comparative and Historical Analysis Methods,True,"[""L3-238: Comparative and Historical Analysis Methods"", ""L3-238: Comparative and Historical Analysis Methods"", ""L3-238: Comparative and Historical Analysis Methods""]"
183,intermediate,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,some kind of image or visual analysis,Digital Elevation Model (DEM) Analysis,"Analyzing derived DEMs allows researchers to assess site visibility, drainage patterns, and micro-topography relevant to settlement patterns.",L3-208: Digital Terrain Modeling and Analysis,True,"[""L3-208: Digital Terrain Modeling and Analysis"", ""L3-208: Digital Terrain Modeling and Analysis"", ""L3-208: Digital Terrain Modeling and Analysis""]"
183,intermediate,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,some kind of image or visual analysis,"Machine Learning Classification (e.g., Random Forest)",ML classifiers can be trained on feature sets (derived from imagery or survey data) to predict the presence or type of archaeological features.,L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
183,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Geographic Information Systems (GIS),GIS allows for the spatial visualization and analysis of archaeological data to test hypotheses about site distribution or environmental influence.,L3-226: Geographic Information System Modeling,True,"[""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling""]"
183,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,"Spatial Statistics (e.g., Kernel Density Estimation, Ripley's K)",These methods quantify patterns of site clustering or dispersal to evaluate if the theoretical model predicts observed spatial arrangements.,L3-033: Kernel Density Estimation,True,"[""L3-033: Kernel Density Estimation"", ""L3-033: Kernel Density Estimation"", ""L3-033: Kernel Density Estimation""]"
183,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Network Analysis,"This technique can model relationships between archaeological features or sites (e.g., trade routes, social connections) to test connectivity assumptions in a theory.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
183,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,"Machine Learning (e.g., Classification or Regression)","ML algorithms can be trained on known data to predict outcomes based on theoretical variables, thereby testing the predictive power of the approach.",L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
183,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,"Digital Survey/Remote Sensing Analysis (e.g., LiDAR processing)",Analyzing high-resolution remote sensing data allows for the detection of subtle landscape features that might support or refute theoretical landscape interpretations.,L3-176: Imaging and Photogrammetric Analysis,True,"[""L3-176: Imaging and Photogrammetric Analysis"", ""L3-176: Imaging and Photogrammetric Analysis"", ""L3-176: Imaging and Photogrammetric Analysis""]"
183,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Agent-Based Modeling (ABM),ABM simulates the behavior of individual archaeological actors (agents) based on theoretical rules to see if emergent patterns match empirical data.,L3-220: Discrete and Agent-Based Simulation,True,"[""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation""]"
183,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Time Series Analysis,"If the archaeological problem involves chronological change, time series methods can evaluate if the theoretical model accounts for observed temporal trends.",L3-136: Time Series Stationarity and Causality,True,"[""L3-136: Time Series Stationarity and Causality"", ""L3-136: Time Series Stationarity and Causality"", ""L3-136: Time Series Stationarity and Causality""]"
184,expert,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",Geometric Morphometrics,,Geometric Morphometrics (GM),"GM will quantify shape variation in faunal elements (e.g., limb bones, skull fragments) to distinguish between different animal populations or usage patterns.",L3-183: Geometric Morphometrics,True,"[""L3-183: Geometric Morphometrics"", ""L3-183: Geometric Morphometrics"", ""L3-183: Geometric Morphometrics""]"
184,expert,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",Geometric Morphometrics,,"Landmark-based GM (e.g., using Procrustes analysis)","This technique allows for the robust comparison of the shape of bones across different samples, minimizing size and orientation differences.",L3-183: Geometric Morphometrics,True,"[""L3-183: Geometric Morphometrics"", ""L3-183: Geometric Morphometrics"", ""L3-183: Geometric Morphometrics""]"
184,expert,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",Geometric Morphometrics,,Semilandmark-based GM,This is useful when precise anatomical landmarks are difficult to place consistently across all fragmented or damaged faunal remains.,L3-183: Geometric Morphometrics,True,"[""L3-183: Geometric Morphometrics"", ""L3-183: Geometric Morphometrics"", ""L3-183: Geometric Morphometrics""]"
184,expert,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",Geometric Morphometrics,,Principal Component Analysis (PCA) on shape variables,"PCA will reduce the dimensionality of the complex shape data derived from GM, identifying the primary axes of shape variation in the assemblage.",L3-199: Viewshed and Intervisibility Analysis,True,"[""L3-199: Viewshed and Intervisibility Analysis"", ""L3-199: Viewshed and Intervisibility Analysis"", ""L3-199: Viewshed and Intervisibility Analysis""]"
184,expert,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",Geometric Morphometrics,,Discriminant Function Analysis (DFA) or Linear Discriminant Analysis (LDA),"These multivariate statistics will test if the shape variation captured by GM can significantly differentiate between hypothesized management groups (e.g., hunted vs. herded).",L3-015: Discriminant Analysis Variants,True,"[""L3-015: Discriminant Analysis Variants"", ""L3-015: Discriminant Analysis Variants"", ""L3-015: Discriminant Analysis Variants""]"
184,expert,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",Geometric Morphometrics,,"Cluster Analysis (e.g., K-means or Hierarchical Clustering)","Clustering algorithms will objectively group faunal remains based on their shared morphological shape characteristics, potentially revealing distinct behavioral groups.",L3-010: Hierarchical Clustering Algorithms,True,"[""L3-010: Hierarchical Clustering Algorithms"", ""L3-010: Hierarchical Clustering Algorithms"", ""L3-010: Hierarchical Clustering Algorithms""]"
184,expert,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",Geometric Morphometrics,,Multivariate Regression Analysis,"This can be used to correlate continuous shape variables (derived from GM) with categorical variables representing taphonomic or contextual data (e.g., bone breakage patterns, associated artifact types).",L3-115: Multivariate Statistical Analysis,True,"[""L3-115: Multivariate Statistical Analysis"", ""L3-115: Multivariate Statistical Analysis"", ""L3-115: Multivariate Statistical Analysis""]"
184,intermediate,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",,some kind of simulation or agent-based modelling,Stable Isotope Analysis (SIA),"While not strictly a simulation, SIA provides direct chemical evidence of diet and resource use, informing model parameters.",L3-105: Stable Isotope Ratio Analysis,True,"[""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis""]"
184,intermediate,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",,some kind of simulation or agent-based modelling,Taphonomic Modeling,This method simulates post-mortem processes to help distinguish between human modification and natural decay patterns in the assemblage.,L3-241: Archaeological Dating and Analysis Methods,True,"[""L3-241: Archaeological Dating and Analysis Methods"", ""L3-241: Archaeological Dating and Analysis Methods"", ""L3-241: Archaeological Dating and Analysis Methods""]"
184,intermediate,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",,some kind of simulation or agent-based modelling,Agent-Based Modeling (ABM),"ABM allows simulating individual animal and human decision-making processes (e.g., hunting strategies, herd movement) to generate realistic faunal assemblages.",L3-220: Discrete and Agent-Based Simulation,True,"[""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation""]"
184,intermediate,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",,some kind of simulation or agent-based modelling,Network Analysis,"This can map relationships between different species, resources, and human activities based on consumption patterns derived from the remains.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
184,intermediate,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",,some kind of simulation or agent-based modelling,"Spatial Point Pattern Analysis (e.g., Ripley's K)","This analyzes the spatial distribution of faunal remains to infer patterns of kill sites, butchery locations, or resource exploitation intensity.",L3-222: Spatial Autocorrelation and Geostatistics,True,"[""L3-222: Spatial Autocorrelation and Geostatistics"", ""L3-222: Spatial Autocorrelation and Geostatistics"", ""L3-222: Spatial Autocorrelation and Geostatistics""]"
184,intermediate,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",,some kind of simulation or agent-based modelling,Process-Based Simulation,"This models the ecological dynamics (e.g., prey population growth, predator-prey interactions) that constrain human hunting success.",L3-216: Process-Based Simulation Models,True,"[""L3-216: Process-Based Simulation Models"", ""L3-216: Process-Based Simulation Models"", ""L3-216: Process-Based Simulation Models""]"
184,novice,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",,,Geometric Morphometrics (GM),GM can quantify subtle shape variations in bone fragments to distinguish between different animal populations or age classes.,L3-183: Geometric Morphometrics,True,"[""L3-183: Geometric Morphometrics"", ""L3-183: Geometric Morphometrics"", ""L3-183: Geometric Morphometrics""]"
184,novice,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",,,Statistical Analysis of Assemblage Composition,"This method uses statistical tests (e.g., Chi-squared, ANOVA) to determine if the relative frequencies of different faunal remains significantly differ between archaeological contexts.",L3-115: Multivariate Statistical Analysis,True,"[""L3-115: Multivariate Statistical Analysis"", ""L3-115: Multivariate Statistical Analysis"", ""L3-115: Multivariate Statistical Analysis""]"
184,novice,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",,,Taphonomic Modeling,"Taphonomic models can simulate post-depositional processes to help distinguish between human modification (e.g., butchery) and natural decay.",L3-241: Archaeological Dating and Analysis Methods,True,"[""L3-241: Archaeological Dating and Analysis Methods"", ""L3-241: Archaeological Dating and Analysis Methods"", ""L3-241: Archaeological Dating and Analysis Methods""]"
184,novice,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",,,Spatial Analysis (GIS),Geographic Information Systems (GIS) can map the distribution of faunal remains relative to features like hearths or habitation areas to infer activity zones.,L3-226: Geographic Information System Modeling,True,"[""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling""]"
184,novice,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",,,Machine Learning (Classification),Supervised learning algorithms can be trained on known butchery marks to automatically classify the processing method applied to bone fragments.,L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
184,novice,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",,,Network Analysis,This can be used to map relationships between different species or between species and human activity areas to understand ecological interactions.,L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
184,novice,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",,,Principal Component Analysis (PCA),PCA can reduce the dimensionality of complex datasets (like bone measurements) to identify the primary axes of variation within the faunal assemblage.,L3-019: Principal Component Analysis Variants,True,"[""L3-019: Principal Component Analysis Variants"", ""L3-019: Principal Component Analysis Variants"", ""L3-019: Principal Component Analysis Variants""]"
185,expert,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,Bayesian & Probabilistic Inference,,Bayesian Model Averaging (BMA),BMA allows you to incorporate uncertainty about the true underlying model structure when comparing different cultural interpretations.,L3-158: Bayesian Statistical Inference,True,"[""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference""]"
185,expert,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,Bayesian & Probabilistic Inference,,Hidden Markov Models (HMMs),HMMs can model the sequential transitions between different cultural states or phases over time.,L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
185,expert,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,Bayesian & Probabilistic Inference,,Bayesian Change Point Detection,This algorithm can statistically identify abrupt shifts (discontinuities) in material culture assemblages across a chronological sequence.,L3-012: Bayesian Change Point Analysis,True,"[""L3-012: Bayesian Change Point Analysis"", ""L3-012: Bayesian Change Point Analysis"", ""L3-012: Bayesian Change Point Analysis""]"
185,expert,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,Bayesian & Probabilistic Inference,,Dirichlet Process Mixture Models (DPMMs),DPMMs are useful for non-parametrically clustering material culture traits into an unknown number of distinct cultural groups.,L3-063: Gaussian Mixture Modeling,True,"[""L3-063: Gaussian Mixture Modeling"", ""L3-063: Gaussian Mixture Modeling"", ""L3-063: Gaussian Mixture Modeling""]"
185,expert,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,Bayesian & Probabilistic Inference,,Bayesian Network Modeling,"Bayesian Networks can map out probabilistic dependencies between different material traits (e.g., pottery style $\rightarrow$ burial practice).",L3-158: Bayesian Statistical Inference,True,"[""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference""]"
185,expert,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,Bayesian & Probabilistic Inference,,Probabilistic Principal Component Analysis (PPCA),PPCA can identify the underlying latent dimensions of variation in material culture assemblages while quantifying the uncertainty of those dimensions.,L3-016: Nonlinear Dimensionality Reduction,True,"[""L3-016: Nonlinear Dimensionality Reduction"", ""L3-016: Nonlinear Dimensionality Reduction"", ""L3-016: Nonlinear Dimensionality Reduction""]"
185,expert,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,Bayesian & Probabilistic Inference,,Bayesian Time Series Analysis,"This framework allows you to model the evolution of specific material culture metrics (e.g., artifact frequency) over time while accounting for noise.",L3-158: Bayesian Statistical Inference,True,"[""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference""]"
185,intermediate,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,,some kind of image or visual analysis,Principal Component Analysis (PCA),PCA can reduce the dimensionality of complex artifact attribute data to identify the primary axes of variation between cultural groups.,L3-019: Principal Component Analysis Variants,True,"[""L3-019: Principal Component Analysis Variants"", ""L3-019: Principal Component Analysis Variants"", ""L3-019: Principal Component Analysis Variants""]"
185,intermediate,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,,some kind of image or visual analysis,t-SNE (t-distributed Stochastic Neighbor Embedding),t-SNE is excellent for visualizing high-dimensional material culture data in 2D or 3D space to reveal natural clustering between different periods or traditions.,L3-016: Nonlinear Dimensionality Reduction,True,"[""L3-016: Nonlinear Dimensionality Reduction"", ""L3-016: Nonlinear Dimensionality Reduction"", ""L3-016: Nonlinear Dimensionality Reduction""]"
185,intermediate,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,,some kind of image or visual analysis,Uniform Manifold Approximation and Projection (UMAP),UMAP provides a computationally efficient alternative to t-SNE for visualizing complex relationships and preserving the global structure of cultural similarity.,L3-016: Nonlinear Dimensionality Reduction,True,"[""L3-016: Nonlinear Dimensionality Reduction"", ""L3-016: Nonlinear Dimensionality Reduction"", ""L3-016: Nonlinear Dimensionality Reduction""]"
185,intermediate,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,,some kind of image or visual analysis,Feature Extraction using Convolutional Neural Networks (CNNs),"CNNs can automatically learn salient visual features from artifact images (e.g., decoration patterns, form) that characterize specific material cultures.",L3-204: Convolutional Neural Network Architectures,True,"[""L3-204: Convolutional Neural Network Architectures"", ""L3-204: Convolutional Neural Network Architectures"", ""L3-204: Convolutional Neural Network Architectures""]"
