iteration,profile,question,l2_input,vague_input,l4_method,l4_justification,l3_mapping,l3_mapping_consistent,l3_mapping_runs
214,intermediate,"How do I systematically analyse and interpret images, symbols, or figurative representations in an archaeological context?",,some kind of text or document analysis,"Semantic Segmentation (e.g., U-Net)","This technique generates pixel-level masks to precisely delineate the boundaries of complex symbols or artifacts, separating them from background noise or overlapping features.",L3-202: Deep Learning Semantic Segmentation,True,"[""L3-202: Deep Learning Semantic Segmentation"", ""L3-202: Deep Learning Semantic Segmentation"", ""L3-202: Deep Learning Semantic Segmentation""]"
214,intermediate,"How do I systematically analyse and interpret images, symbols, or figurative representations in an archaeological context?",,some kind of text or document analysis,Template Matching,"This approach systematically scans images to locate known symbol instances, enabling the quantification of symbol frequency and spatial distribution across a dataset.",L3-188: Digital Image Analysis and Processing,True,"[""L3-188: Digital Image Analysis and Processing"", ""L3-188: Digital Image Analysis and Processing"", ""L3-188: Digital Image Analysis and Processing""]"
214,intermediate,"How do I systematically analyse and interpret images, symbols, or figurative representations in an archaeological context?",,some kind of text or document analysis,"Optical Character Recognition (OCR) with Deep Learning (e.g., Tesseract or CRNN)","This method transcribes inscribed text or cuneiform directly from images, converting visual data into searchable text for linguistic analysis.",L3-187: Image Recognition and OCR,True,"[""L3-187: Image Recognition and OCR"", ""L3-187: Image Recognition and OCR"", ""L3-187: Image Recognition and OCR""]"
214,intermediate,"How do I systematically analyse and interpret images, symbols, or figurative representations in an archaeological context?",,some kind of text or document analysis,Graph Neural Networks (GNNs),"This algorithm models the relational structure between symbols and artifacts as a network, revealing hidden patterns of association and semantic relationships.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
214,intermediate,"How do I systematically analyse and interpret images, symbols, or figurative representations in an archaeological context?",,some kind of text or document analysis,"Multimodal Embedding (e.g., CLIP)","This technique aligns visual representations of artifacts with textual descriptions in a shared vector space, allowing for the retrieval of similar items based on both image and semantic content.",L3-185: Pretrained Transformer Architectures,False,"[""L3-185: Pretrained Transformer Architectures"", ""L3-185: Pretrained Transformer Architectures"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
214,intermediate,"How do I systematically analyse and interpret images, symbols, or figurative representations in an archaeological context?",,some kind of text or document analysis,Style Transfer,This method isolates and visualizes specific stylistic attributes of figurative representations to facilitate the comparative analysis of artistic traditions across different sites.,L3-188: Digital Image Analysis and Processing,False,"[""L3-188: Digital Image Analysis and Processing"", ""L3-192: Generative Adversarial Networks"", ""L3-188: Digital Image Analysis and Processing""]"
214,intermediate,"How do I systematically analyse and interpret images, symbols, or figurative representations in an archaeological context?",,some kind of text or document analysis,"Anomaly Detection (e.g., Autoencoders)","This unsupervised learning approach identifies rare or atypical symbols within a corpus, helping researchers flag unique iconographic variations that may indicate cultural shifts.",L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
214,intermediate,"How do I systematically analyse and interpret images, symbols, or figurative representations in an archaeological context?",,some kind of text or document analysis,"Image Captioning (e.g., BLIP or DINOv2)","This generative model produces natural language descriptions of complex scenes, providing a structured textual representation of figurative content for further NLP analysis.",L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
214,intermediate,"How do I systematically analyse and interpret images, symbols, or figurative representations in an archaeological context?",,some kind of text or document analysis,"Spatial Point Pattern Analysis (e.g., Ripley's K-function)",This statistical method evaluates the spatial clustering or dispersion of detected symbols on site plans to infer social or ritual organization.,L3-222: Spatial Autocorrelation and Geostatistics,True,"[""L3-222: Spatial Autocorrelation and Geostatistics"", ""L3-222: Spatial Autocorrelation and Geostatistics"", ""L3-222: Spatial Autocorrelation and Geostatistics""]"
214,novice,"How do I systematically analyse and interpret images, symbols, or figurative representations in an archaeological context?",,,Image Segmentation,This method isolates specific objects or regions within archaeological imagery to quantify their spatial distribution and morphological attributes.,L3-157: Image Segmentation Algorithms,True,"[""L3-157: Image Segmentation Algorithms"", ""L3-157: Image Segmentation Algorithms"", ""L3-157: Image Segmentation Algorithms""]"
214,novice,"How do I systematically analyse and interpret images, symbols, or figurative representations in an archaeological context?",,,Symbol Detection via Template Matching,This technique identifies known symbolic patterns by comparing pixel-level similarities against a curated library of reference glyphs.,L3-188: Digital Image Analysis and Processing,True,"[""L3-188: Digital Image Analysis and Processing"", ""L3-188: Digital Image Analysis and Processing"", ""L3-188: Digital Image Analysis and Processing""]"
214,novice,"How do I systematically analyse and interpret images, symbols, or figurative representations in an archaeological context?",,,Convolutional Neural Networks (CNNs) for Style Transfer,This approach learns the visual characteristics of figurative art to automatically classify or reconstruct damaged representations based on stylistic consistency.,L3-205: Advanced Convolutional Architectures,True,"[""L3-205: Advanced Convolutional Architectures"", ""L3-205: Advanced Convolutional Architectures"", ""L3-205: Advanced Convolutional Architectures""]"
214,novice,"How do I systematically analyse and interpret images, symbols, or figurative representations in an archaeological context?",,,Graph Neural Networks for Symbolic Networks,This method models relationships between symbols as nodes and connections to reveal complex semantic networks and cultural transmission pathways.,L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
214,novice,"How do I systematically analyse and interpret images, symbols, or figurative representations in an archaeological context?",,,Spectral Analysis of Pigment Layers,This technique analyzes the reflectance properties of image pixels to identify and map invisible or degraded pigments in figurative representations.,L3-073: Fourier and Spectral Analysis Methods,True,"[""L3-073: Fourier and Spectral Analysis Methods"", ""L3-073: Fourier and Spectral Analysis Methods"", ""L3-073: Fourier and Spectral Analysis Methods""]"
214,novice,"How do I systematically analyse and interpret images, symbols, or figurative representations in an archaeological context?",,,D Point Cloud Registration,This process aligns multiple scans of artifacts to reconstruct complete figurative forms and analyze their volumetric geometry and wear patterns.,L3-054: Point Cloud Registration and Alignment,True,"[""L3-054: Point Cloud Registration and Alignment"", ""L3-054: Point Cloud Registration and Alignment"", ""L3-054: Point Cloud Registration and Alignment""]"
214,novice,"How do I systematically analyse and interpret images, symbols, or figurative representations in an archaeological context?",,,Optical Character Recognition (OCR) for Epigraphy,This tool converts images of inscriptions into searchable text to facilitate large-scale linguistic and chronological analysis of symbolic records.,L3-187: Image Recognition and OCR,True,"[""L3-187: Image Recognition and OCR"", ""L3-187: Image Recognition and OCR"", ""L3-187: Image Recognition and OCR""]"
214,novice,"How do I systematically analyse and interpret images, symbols, or figurative representations in an archaeological context?",,,Fractal Dimension Analysis,This metric quantifies the complexity and self-similarity of carved or painted patterns to distinguish between natural formations and intentional artistic designs.,L3-031: Fractal and Multifractal Analysis,True,"[""L3-031: Fractal and Multifractal Analysis"", ""L3-031: Fractal and Multifractal Analysis"", ""L3-031: Fractal and Multifractal Analysis""]"
214,novice,"How do I systematically analyse and interpret images, symbols, or figurative representations in an archaeological context?",,,Multispectral Imaging Fusion,"This method combines data from different light spectra to reveal underlying sketches, erased symbols, or faded pigments not visible to the naked eye.",L3-240: Multispectral and Hyperspectral Imaging,True,"[""L3-240: Multispectral and Hyperspectral Imaging"", ""L3-240: Multispectral and Hyperspectral Imaging"", ""L3-240: Multispectral and Hyperspectral Imaging""]"
214,novice,"How do I systematically analyse and interpret images, symbols, or figurative representations in an archaeological context?",,,Topological Data Analysis,This approach extracts the essential shape and connectivity of symbolic distributions to identify robust structural features independent of noise or deformation.,L3-079: Graph Structural Analysis,True,"[""L3-079: Graph Structural Analysis"", ""L3-079: Graph Structural Analysis"", ""L3-079: Graph Structural Analysis""]"
215,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Ecological & Palaeoenvironmental Modelling,,Process-Based Ecological Niche Modeling (ENM),This method quantifies the historical stability and vulnerability of cultural landscapes by correlating archaeological site distributions with reconstructed paleoclimatic and hydrological variables.,L3-213: Species Distribution Modeling,True,"[""L3-213: Species Distribution Modeling"", ""L3-213: Species Distribution Modeling"", ""L3-213: Species Distribution Modeling""]"
215,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Ecological & Palaeoenvironmental Modelling,,Dynamic Bayesian Networks (DBNs),This algorithm explicitly models the temporal dependencies and probabilistic transitions between environmental stressors and the degradation or abandonment of cultural assets over time.,L3-158: Bayesian Statistical Inference,True,"[""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference""]"
215,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Ecological & Palaeoenvironmental Modelling,,Agent-Based Modeling (ABM) with Spatially Explicit Rules,This simulation technique allows researchers to test how individual human decision-making agents interact with fluctuating palaeoenvironmental conditions to determine the resilience of cultural systems under various risk scenarios.,L3-220: Discrete and Agent-Based Simulation,True,"[""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation""]"
215,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Ecological & Palaeoenvironmental Modelling,,Maximum Entropy (MaxEnt) Modeling,This machine learning variant efficiently predicts the potential distribution of cultural assets using presence-only data while rigorously accounting for environmental constraints and sampling bias.,L3-051: Maximum Entropy and Maximum Likelihood Methods,True,"[""L3-051: Maximum Entropy and Maximum Likelihood Methods"", ""L3-051: Maximum Entropy and Maximum Likelihood Methods"", ""L3-051: Maximum Entropy and Maximum Likelihood Methods""]"
215,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Ecological & Palaeoenvironmental Modelling,,"Paleo-hydrological Flow Modeling (e.g., HEC-RAS coupled with GIS)",This tool reconstructs past flood regimes and sediment transport pathways to assess the physical risk of inundation and erosion to specific archaeological sites.,L3-228: Hydrological and Hydraulic Modeling,True,"[""L3-228: Hydrological and Hydraulic Modeling"", ""L3-228: Hydrological and Hydraulic Modeling"", ""L3-228: Hydrological and Hydraulic Modeling""]"
215,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Ecological & Palaeoenvironmental Modelling,,Structural Equation Modeling (SEM),This statistical approach disentangles direct and indirect causal pathways between complex palaeoenvironmental drivers and the perceived or intrinsic value of cultural assets.,L3-055: Path Analysis and Network Modeling,True,"[""L3-055: Path Analysis and Network Modeling"", ""L3-055: Path Analysis and Network Modeling"", ""L3-055: Path Analysis and Network Modeling""]"
215,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Ecological & Palaeoenvironmental Modelling,,Scenario-Based Climate Impact Assessment (using CMIP6 data),This framework integrates future climate projections to evaluate the long-term viability of protection strategies against emerging environmental threats.,L3-224: Climate and Building Energy Modeling,False,"[""L3-224: Climate and Building Energy Modeling"", ""L3-216: Process-Based Simulation Models"", ""L3-224: Climate and Building Energy Modeling""]"
215,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Ecological & Palaeoenvironmental Modelling,,Multivariate Regression Trees (MRT),This non-parametric algorithm identifies critical thresholds in environmental variables where the value or integrity of a cultural asset undergoes significant non-linear changes.,L3-008: Decision Tree Algorithms,True,"[""L3-008: Decision Tree Algorithms"", ""L3-008: Decision Tree Algorithms"", ""L3-008: Decision Tree Algorithms""]"
215,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Ecological & Palaeoenvironmental Modelling,,Spatially Explicit Risk Mapping (using InVEST or similar ecosystem service models),This method translates abstract ecological data into tangible maps of cultural service provision and vulnerability to facilitate clear communication with stakeholders and policymakers.,L3-210: Spatial Interpolation Methods,False,"[""L3-210: Spatial Interpolation Methods"", ""L3-225: GIS-Based Spatial Suitability Analysis"", ""L3-210: Spatial Interpolation Methods""]"
215,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Ecological & Palaeoenvironmental Modelling,,Fuzzy Logic Systems,This computational approach handles the inherent uncertainty and imprecision in qualitative assessments of cultural value when integrating them with quantitative palaeoenvironmental models.,L3-029: Fuzzy Logic and Clustering,True,"[""L3-029: Fuzzy Logic and Clustering"", ""L3-029: Fuzzy Logic and Clustering"", ""L3-029: Fuzzy Logic and Clustering""]"
215,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of machine learning or pattern recognition,Graph Neural Networks (GNNs),"This method models the complex relational structures between artifacts, sites, and environmental factors to predict vulnerability patterns that traditional tabular models miss.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
215,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of machine learning or pattern recognition,Natural Language Processing (NLP) with Transformer architectures,"This approach automatically extracts and quantifies semantic value indicators from unstructured historical records, legal texts, and stakeholder reports to create a dynamic value profile.",L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
215,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of machine learning or pattern recognition,Bayesian Network Inference,"This technique explicitly represents the probabilistic dependencies between risk drivers and asset values, allowing for rigorous uncertainty quantification during protection decision-making.",L3-158: Bayesian Statistical Inference,True,"[""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference""]"
215,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of machine learning or pattern recognition,"Clustering Algorithms (e.g., DBSCAN or HDBSCAN)","These methods identify distinct categories of cultural assets based on multi-dimensional feature spaces, enabling tailored management strategies for heterogeneous asset groups.",L3-025: Density-Based Clustering,True,"[""L3-025: Density-Based Clustering"", ""L3-025: Density-Based Clustering"", ""L3-025: Density-Based Clustering""]"
215,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of machine learning or pattern recognition,Explainable AI (XAI) frameworks like SHAP or LIME,"These tools decompose complex model predictions to provide transparent, human-interpretable reasons for risk assessments, which is critical for communicating value to non-technical stakeholders.",L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
215,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of machine learning or pattern recognition,"Time-Series Forecasting Models (e.g., LSTM or Prophet)","This method projects future risk trajectories based on historical climate data, conflict indices, and degradation rates to support proactive rather than reactive protection planning.",L3-136: Time Series Stationarity and Causality,True,"[""L3-136: Time Series Stationarity and Causality"", ""L3-136: Time Series Stationarity and Causality"", ""L3-136: Time Series Stationarity and Causality""]"
215,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of machine learning or pattern recognition,Multi-Criteria Decision Analysis (MCDA) integrated with Machine Learning,"This hybrid approach combines algorithmic pattern recognition with expert-defined weighting schemes to synthesize conflicting value dimensions into a single, defensible protection priority score.",L3-090: Multi-Criteria Decision Analysis,True,"[""L3-090: Multi-Criteria Decision Analysis"", ""L3-090: Multi-Criteria Decision Analysis"", ""L3-090: Multi-Criteria Decision Analysis""]"
215,novice,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,,Geographic Information Systems (GIS),GIS enables the spatial mapping and overlay analysis of cultural assets against environmental and anthropogenic risk layers to visualize vulnerability hotspots.,L3-226: Geographic Information System Modeling,True,"[""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling""]"
215,novice,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,,Agent-Based Modeling (ABM),"ABM simulates the dynamic interactions between human agents, natural hazards, and cultural assets to predict potential damage scenarios under varying protection strategies.",L3-220: Discrete and Agent-Based Simulation,True,"[""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation""]"
215,novice,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,,Digital Twin Technology,"Digital Twins create real-time, data-driven virtual replicas of heritage sites to monitor structural integrity and test mitigation interventions without physical risk.",L3-171: 3D Geometry and Reconstruction,False,"[""L3-171: 3D Geometry and Reconstruction"", ""L3-216: Process-Based Simulation Models"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
215,novice,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,,Network Analysis,Network Analysis identifies critical connectivity patterns within cultural landscapes to prioritize assets whose loss would most severely fragment community heritage networks.,L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
215,novice,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,,Sentiment Analysis,Sentiment Analysis processes social media and textual data to quantify public perception and perceived value of cultural assets for stakeholder engagement.,L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
215,novice,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,,Life Cycle Assessment (LCA),LCA quantifies the environmental and economic costs of different conservation treatments to optimize resource allocation for asset protection.,L3-232: Specialized Domain Analyses,True,"[""L3-232: Specialized Domain Analyses"", ""L3-232: Specialized Domain Analyses"", ""L3-232: Specialized Domain Analyses""]"
215,novice,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,,Bayesian Belief Networks (BBN),BBN integrates uncertain expert knowledge and empirical data to calculate probabilistic risk scores and support evidence-based decision-making for asset management.,L3-158: Bayesian Statistical Inference,True,"[""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference""]"
215,novice,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,,Computer Vision,Computer Vision automates the detection and monitoring of physical degradation or unauthorized access through continuous analysis of high-resolution imagery.,L3-188: Digital Image Analysis and Processing,True,"[""L3-188: Digital Image Analysis and Processing"", ""L3-188: Digital Image Analysis and Processing"", ""L3-188: Digital Image Analysis and Processing""]"
215,novice,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,,Ontology Engineering,"Ontology Engineering structures complex relationships between cultural values, risks, and management actions to enable interoperable data sharing across disciplines.",L3-232: Specialized Domain Analyses,True,"[""L3-232: Specialized Domain Analyses"", ""L3-232: Specialized Domain Analyses"", ""L3-232: Specialized Domain Analyses""]"
215,novice,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,,Participatory GIS (PGIS),PGIS incorporates local community knowledge into spatial models to ensure that asset valuation and risk management reflect indigenous perspectives and needs.,L3-226: Geographic Information System Modeling,True,"[""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling""]"
216,expert,How do I reconstruct exchange networks and cultural interaction between distant communities?,Agent-Based Modelling & Simulation,,Multi-Agent System (MAS) frameworks like MASON or Repast SimJava,"These platforms provide the necessary infrastructure to simulate autonomous agents with distinct cultural traits, resource inventories, and decision-making heuristics that drive spontaneous exchange behaviors.",L3-220: Discrete and Agent-Based Simulation,True,"[""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation""]"
216,expert,How do I reconstruct exchange networks and cultural interaction between distant communities?,Agent-Based Modelling & Simulation,,"Spatially Explicit Cellular Automata (e.g., NetLogo or Mesa)","This approach discretizes the landscape into cells to model how physical distance, terrain barriers, and settlement density directly constrain or facilitate agent movement and contact frequency.",L3-220: Discrete and Agent-Based Simulation,True,"[""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation""]"
216,expert,How do I reconstruct exchange networks and cultural interaction between distant communities?,Agent-Based Modelling & Simulation,,"Force-Directed Graph Layout Algorithms (e.g., Fruchterman-Reingold)","These algorithms dynamically visualize the evolving topology of interaction networks, allowing researchers to identify emergent hubs, peripheral nodes, and community clusters based on simulated trade frequency.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
216,expert,How do I reconstruct exchange networks and cultural interaction between distant communities?,Agent-Based Modelling & Simulation,,"Agent-Based Diffusion Models (e.g., threshold models or contagion processes)","This method specifically tracks how cultural traits, technologies, or linguistic markers spread through the network via local agent interactions rather than direct observation of the traits themselves.",L3-220: Discrete and Agent-Based Simulation,True,"[""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation""]"
216,expert,How do I reconstruct exchange networks and cultural interaction between distant communities?,Agent-Based Modelling & Simulation,,Optimal Foraging Theory (OFT) integrated into agent utility functions,"Incorporating OFT allows agents to make realistic decisions about when to travel to distant sites versus local foraging, thereby generating more authentic patterns of long-distance exchange intensity.",L3-220: Discrete and Agent-Based Simulation,True,"[""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation""]"
216,expert,How do I reconstruct exchange networks and cultural interaction between distant communities?,Agent-Based Modelling & Simulation,,Bayesian Inference coupled with Agent-Based Calibration,"This statistical technique iteratively adjusts agent parameters (like travel cost or cultural openness) to match archaeological proxy data, ensuring the simulated network accurately reflects historical realities.",L3-158: Bayesian Statistical Inference,True,"[""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference""]"
216,intermediate,How do I reconstruct exchange networks and cultural interaction between distant communities?,,some kind of spatial or geographic approach,Gravity Models,These models predict interaction intensity based on the size of communities and the distance between them to identify statistically significant exchange anomalies.,L3-210: Spatial Interpolation Methods,True,"[""L3-210: Spatial Interpolation Methods"", ""L3-210: Spatial Interpolation Methods"", ""L3-210: Spatial Interpolation Methods""]"
216,intermediate,How do I reconstruct exchange networks and cultural interaction between distant communities?,,some kind of spatial or geographic approach,Network Analysis,"This approach maps the topology of artifact distribution to reveal central hubs, community clusters, and the flow of goods across the landscape.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
216,intermediate,How do I reconstruct exchange networks and cultural interaction between distant communities?,,some kind of spatial or geographic approach,Kernel Density Estimation,This spatial smoothing technique visualizes the intensity of artifact occurrences to highlight zones of high cultural interaction and trade concentration.,L3-033: Kernel Density Estimation,True,"[""L3-033: Kernel Density Estimation"", ""L3-033: Kernel Density Estimation"", ""L3-033: Kernel Density Estimation""]"
216,intermediate,How do I reconstruct exchange networks and cultural interaction between distant communities?,,some kind of spatial or geographic approach,Least-Cost Path Analysis,This method calculates the most efficient routes across varied terrain to test whether observed exchange patterns follow logical logistical corridors.,L3-066: Least Cost Path Modeling,True,"[""L3-066: Least Cost Path Modeling"", ""L3-066: Least Cost Path Modeling"", ""L3-066: Least Cost Path Modeling""]"
216,intermediate,How do I reconstruct exchange networks and cultural interaction between distant communities?,,some kind of spatial or geographic approach,Bayesian Phylogeography,This statistical framework reconstructs the historical movement of cultural traits or populations by modeling diffusion rates and migration events over time.,L3-007: Phylogenetic Reconstruction Methods,True,"[""L3-007: Phylogenetic Reconstruction Methods"", ""L3-007: Phylogenetic Reconstruction Methods"", ""L3-007: Phylogenetic Reconstruction Methods""]"
216,intermediate,How do I reconstruct exchange networks and cultural interaction between distant communities?,,some kind of spatial or geographic approach,Spatial Autocorrelation (Moran's I),"This metric quantifies the degree to which similar artifact assemblages cluster together in space, indicating non-random cultural interaction.",L3-222: Spatial Autocorrelation and Geostatistics,True,"[""L3-222: Spatial Autocorrelation and Geostatistics"", ""L3-222: Spatial Autocorrelation and Geostatistics"", ""L3-222: Spatial Autocorrelation and Geostatistics""]"
216,intermediate,How do I reconstruct exchange networks and cultural interaction between distant communities?,,some kind of spatial or geographic approach,Agent-Based Modeling,This simulation technique tests hypotheses about how individual decision-making rules at the community level generate large-scale exchange network structures.,L3-220: Discrete and Agent-Based Simulation,True,"[""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation""]"
216,novice,How do I reconstruct exchange networks and cultural interaction between distant communities?,,,Network Analysis,"This method models communities as nodes and trade goods or stylistic similarities as edges to visualize the structure, density, and centrality of exchange pathways.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
216,novice,How do I reconstruct exchange networks and cultural interaction between distant communities?,,,Agent-Based Modeling,"This simulation technique allows you to test how specific rules of human behavior, such as risk aversion or social reciprocity, generate observed patterns of long-distance interaction over time.",L3-220: Discrete and Agent-Based Simulation,True,"[""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation""]"
216,novice,How do I reconstruct exchange networks and cultural interaction between distant communities?,,,"Spatial Analysis (e.g., Gravity Models)","By applying mathematical functions that weigh artifact frequency against distance, this approach quantifies the likelihood of exchange between specific sites based on their geographic separation.",L3-222: Spatial Autocorrelation and Geostatistics,True,"[""L3-222: Spatial Autocorrelation and Geostatistics"", ""L3-222: Spatial Autocorrelation and Geostatistics"", ""L3-222: Spatial Autocorrelation and Geostatistics""]"
216,novice,How do I reconstruct exchange networks and cultural interaction between distant communities?,,,Bayesian Phylogenetics,This statistical framework treats cultural traits like pottery styles as evolving lineages to reconstruct the directionality and timing of cultural diffusion versus independent invention.,L3-007: Phylogenetic Reconstruction Methods,True,"[""L3-007: Phylogenetic Reconstruction Methods"", ""L3-007: Phylogenetic Reconstruction Methods"", ""L3-007: Phylogenetic Reconstruction Methods""]"
216,novice,How do I reconstruct exchange networks and cultural interaction between distant communities?,,,GIS-Based Provenance Mapping,Integrating geochemical data with geographic information systems enables the precise visualization of raw material sources and the mapping of logistical routes used by ancient traders.,L3-226: Geographic Information System Modeling,True,"[""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling""]"
216,novice,How do I reconstruct exchange networks and cultural interaction between distant communities?,,,Multivariate Correspondence Analysis,This statistical reduction technique identifies which artifact attributes co-occur across different sites to objectively define distinct cultural interaction spheres without prior bias.,L3-020: Factor and Correspondence Analysis,True,"[""L3-020: Factor and Correspondence Analysis"", ""L3-020: Factor and Correspondence Analysis"", ""L3-020: Factor and Correspondence Analysis""]"
216,novice,How do I reconstruct exchange networks and cultural interaction between distant communities?,,,Optimal Foraging Theory Modeling,This ecological model predicts the most efficient routes for resource acquisition to determine if observed exchange networks align with rational economic decision-making under constraints.,L3-213: Species Distribution Modeling,True,"[""L3-213: Species Distribution Modeling"", ""L3-213: Species Distribution Modeling"", ""L3-213: Species Distribution Modeling""]"
217,expert,"How do I analyse faunal remains to reconstruct hunting, herding practices, and human-animal relationships?",Agent-Based Modelling & Simulation,,Multi-Agent System (MAS) with spatially explicit grids,"This framework allows individual agents (humans and animals) to possess distinct behavioral rules, memory, and sensory ranges to simulate emergent hunting strategies and herd dynamics from the bottom up.",L3-220: Discrete and Agent-Based Simulation,True,"[""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation""]"
