iteration,profile,question,l2_input,vague_input,l4_method,l4_justification,l3_mapping,l3_mapping_consistent,l3_mapping_runs
197,novice,How do I use comparisons with modern or experimental practices to interpret material evidence from the past?,,,Network Analysis,This technique maps relationships between artifacts or sites based on contemporary exchange networks to identify structural similarities or differences with past material distributions.,L3-074: Network Structure Analysis,True,"[""L3-074: Network Structure Analysis"", ""L3-074: Network Structure Analysis"", ""L3-074: Network Structure Analysis""]"
197,novice,How do I use comparisons with modern or experimental practices to interpret material evidence from the past?,,,Agent-Based Modeling,This method simulates the interactions of individual agents following modern or experimental behavioral rules to predict,L3-173: Discrete Event & Agent Simulation,True,"[""L3-173: Discrete Event & Agent Simulation"", ""L3-173: Discrete Event & Agent Simulation"", ""L3-173: Discrete Event & Agent Simulation""]"
198,expert,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?, Entropy and Optimization Methods,,Maximum Entropy (MaxEnt),This method reconstructs the most probable paleoenvironmental distribution by maximizing entropy subject to known constraints from archaeological site locations and modern climate proxies.,L3-165: Entropy and Information Measures,True,"[""L3-165: Entropy and Information Measures"", ""L3-165: Entropy and Information Measures"", ""L3-165: Entropy and Information Measures""]"
198,expert,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?, Entropy and Optimization Methods,,Constrained Optimization via Linear Programming,This approach solves for optimal paleo-geomorphological parameter sets that minimize the distance between simulated and observed archaeological activity patterns under physical laws.,L3-065: Iterative and Optimization Methods,True,"[""L3-065: Iterative and Optimization Methods"", ""L3-065: Iterative and Optimization Methods"", ""L3-065: Iterative and Optimization Methods""]"
198,expert,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?, Entropy and Optimization Methods,,Bayesian Model Averaging with Entropy Regularization,This technique combines multiple competing geomorphological models while penalizing overfitting to ensure robust probabilistic reconstructions of past environmental variability.,L3-138: Bayesian Computational Techniques,True,"[""L3-138: Bayesian Computational Techniques"", ""L3-138: Bayesian Computational Techniques"", ""L3-138: Bayesian Computational Techniques""]"
198,expert,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?, Entropy and Optimization Methods,,Genetic Algorithms for Landscape Evolution Modeling,This evolutionary optimization strategy efficiently searches vast parameter spaces to find the specific sequence of erosion and deposition events that best reproduce the spatial distribution of past human settlements.,L3-109: Evolutionary Optimization Methods,True,"[""L3-109: Evolutionary Optimization Methods"", ""L3-109: Evolutionary Optimization Methods"", ""L3-109: Evolutionary Optimization Methods""]"
198,expert,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?, Entropy and Optimization Methods,,Principal Component Analysis (PCA) with Entropy Weighting,This dimensionality reduction method identifies the most informative environmental variables for reconstruction by weighting them according to their information content and uncertainty.,L3-166: Entropy-Based Weighting Methods,True,"[""L3-166: Entropy-Based Weighting Methods"", ""L3-166: Entropy-Based Weighting Methods"", ""L3-166: Entropy-Based Weighting Methods""]"
198,expert,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?, Entropy and Optimization Methods,,Markov Chain Monte Carlo (MCMC) with Entropy Constraints,"This sampling algorithm explores the posterior distribution of paleoenvironmental states while enforcing entropy bounds to prevent unrealistic, low-diversity reconstructions.",L3-131: Monte Carlo and Stochastic Methods,True,"[""L3-131: Monte Carlo and Stochastic Methods"", ""L3-131: Monte Carlo and Stochastic Methods"", ""L3-131: Monte Carlo and Stochastic Methods""]"
198,expert,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?, Entropy and Optimization Methods,,Isotopic Mixing Models Optimized via Entropy,This algorithm deconvolves mixed isotopic signatures from human remains or sediments to reconstruct precise dietary and hydrological conditions by minimizing information loss.,L3-165: Entropy and Information Measures,True,"[""L3-165: Entropy and Information Measures"", ""L3-165: Entropy and Information Measures"", ""L3-165: Entropy and Information Measures""]"
198,expert,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?, Entropy and Optimization Methods,,Topographic Information Value (TIV) with Entropy Filtering,"This spatial analysis tool quantifies the likelihood of past human activity on specific landforms by integrating slope, aspect, and elevation data while filtering out noise through entropy measures.",L3-165: Entropy and Information Measures,True,"[""L3-165: Entropy and Information Measures"", ""L3-165: Entropy and Information Measures"", ""L3-165: Entropy and Information Measures""]"
198,expert,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?, Entropy and Optimization Methods,,Non-negative Matrix Factorization (NMMF) with Entropy Constraints,This decomposition method separates complex archaeological assemblage data into distinct environmental source profiles while maintaining non-negativity and maximizing informational entropy.,L3-144: Matrix Decomposition and Optimization,True,"[""L3-144: Matrix Decomposition and Optimization"", ""L3-144: Matrix Decomposition and Optimization"", ""L3-144: Matrix Decomposition and Optimization""]"
198,expert,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?, Entropy and Optimization Methods,,Simulated Annealing for Paleo-Climate Boundary Calibration,This global optimization technique iteratively adjusts paleo-climate boundary conditions to minimize the discrepancy between modeled and archaeologically inferred environmental thresholds.,L3-108: Metaheuristic Optimization Algorithms,True,"[""L3-108: Metaheuristic Optimization Algorithms"", ""L3-108: Metaheuristic Optimization Algorithms"", ""L3-108: Metaheuristic Optimization Algorithms""]"
198,intermediate,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?,,some kind of simulation or agent-based modelling,Process-based geomorphological models like SWAT or HEC-RAS,These simulate hydrological flow and sediment transport to reconstruct past landscape dynamics under specific climatic scenarios.,L3-160: Hydrological and Hydraulic Modeling,True,"[""L3-160: Hydrological and Hydraulic Modeling"", ""L3-160: Hydrological and Hydraulic Modeling"", ""L3-160: Hydrological and Hydraulic Modeling""]"
198,intermediate,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?,,some kind of simulation or agent-based modelling,Agent-based models such as NetLogo or Repast,These allow individual human agents to interact with a dynamically changing environment to emerge complex settlement patterns and land-use decisions.,L3-173: Discrete Event & Agent Simulation,True,"[""L3-173: Discrete Event & Agent Simulation"", ""L3-173: Discrete Event & Agent Simulation"", ""L3-173: Discrete Event & Agent Simulation""]"
198,intermediate,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?,,some kind of simulation or agent-based modelling,Coupled human-land system frameworks like CLUE-S or FLUS,These integrate land-use change algorithms with environmental drivers to project historical spatial transformations based on observed archaeological data.,L3-016: Landscape & Land Cover Analysis,True,"[""L3-016: Landscape & Land Cover Analysis"", ""L3-016: Landscape & Land Cover Analysis"", ""L3-016: Landscape & Land Cover Analysis""]"
198,intermediate,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?,,some kind of simulation or agent-based modelling,Paleoenvironmental reconstruction using Bayesian inference tools like BAYES-SED,"These statistically combine proxy data (e.g., pollen, isotopes) with process models to quantify uncertainty in past climate and vegetation states.",L3-138: Bayesian Computational Techniques,True,"[""L3-138: Bayesian Computational Techniques"", ""L3-138: Bayesian Computational Techniques"", ""L3-138: Bayesian Computational Techniques""]"
198,intermediate,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?,,some kind of simulation or agent-based modelling,Digital Elevation Model (DEM) inversion techniques,These mathematically reverse-engineer past topography from sedimentary records to identify ancient river courses and shoreline positions.,L3-015: Digital Terrain Modeling,True,"[""L3-015: Digital Terrain Modeling"", ""L3-015: Digital Terrain Modeling"", ""L3-015: Digital Terrain Modeling""]"
198,novice,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?,,,Digital Elevation Model (DEM) processing and hydrological modeling,This method reconstructs past topography and water flow patterns to identify where ancient settlements or agricultural activities were likely situated based on terrain suitability.,L3-160: Hydrological and Hydraulic Modeling,True,"[""L3-160: Hydrological and Hydraulic Modeling"", ""L3-160: Hydrological and Hydraulic Modeling"", ""L3-160: Hydrological and Hydraulic Modeling""]"
198,novice,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?,,,Lidar-derived vegetation removal and terrain analysis,"By stripping away modern canopy cover, this technique reveals subtle micro-topographic features like buried walls or terraces that define the immediate human activity landscape.",L3-019: Laser Scanning and Lidar,True,"[""L3-019: Laser Scanning and Lidar"", ""L3-019: Laser Scanning and Lidar"", ""L3-019: Laser Scanning and Lidar""]"
198,novice,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?,,,Paleoenvironmental proxy modeling using machine learning,"This approach integrates sediment cores, pollen data, and isotopic ratios to statistically predict past climate variables such as temperature and precipitation for specific archaeological sites.",L3-176: Computational Simulation & Modeling,True,"[""L3-176: Computational Simulation & Modeling"", ""L3-176: Computational Simulation & Modeling"", ""L3-176: Computational Simulation & Modeling""]"
198,novice,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?,,,Geospatial interpolation of archaeological site distributions,"Using spatial statistics like kriging or inverse distance weighting, this method maps the density of past human activities to infer resource availability and environmental constraints.",L3-035: GIS Computational Analysis,True,"[""L3-035: GIS Computational Analysis"", ""L3-035: GIS Computational Analysis"", ""L3-035: GIS Computational Analysis""]"
198,novice,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?,,,Remote sensing spectral analysis for soil and vegetation mapping,Analyzing multispectral satellite imagery allows researchers to detect subsurface anomalies and soil moisture variations that indicate former human land use or environmental changes.,L3-034: Spectral Image Processing,False,"[""L3-129: Spectral Analysis and Modeling"", ""L3-034: Spectral Image Processing"", ""L3-034: Spectral Image Processing""]"
198,novice,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?,,,Agent-based modeling of human-environment interaction,This simulation technique tests how hypothetical human populations would adapt their settlement patterns under reconstructed historical climate and geomorphological scenarios.,L3-173: Discrete Event & Agent Simulation,True,"[""L3-173: Discrete Event & Agent Simulation"", ""L3-173: Discrete Event & Agent Simulation"", ""L3-173: Discrete Event & Agent Simulation""]"
198,novice,How do I reconstruct the environmental and geomorphological conditions in which past human activities took place?,,,"Sediment transport modeling (e.g., SEDTRAN or HEC-RAS)","These tools simulate how past floods or erosion events reshaped the landscape, helping to explain the preservation bias of archaeological finds in specific geomorphological settings.",L3-160: Hydrological and Hydraulic Modeling,True,"[""L3-160: Hydrological and Hydraulic Modeling"", ""L3-160: Hydrological and Hydraulic Modeling"", ""L3-160: Hydrological and Hydraulic Modeling""]"
199,expert,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?, Automated Graph Analysis,,"Community Detection Algorithms (e.g., Louvain or Leiden)","These algorithms identify distinct clusters within artifact networks that likely correspond to separate ritual groups, sites, or temporal phases based on shared material attributes.",L3-170: Network Centrality and Modularity,True,"[""L3-170: Network Centrality and Modularity"", ""L3-170: Network Centrality and Modularity"", ""L3-170: Network Centrality and Modularity""]"
199,expert,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?, Automated Graph Analysis,,Spectral Clustering,"This method partitions complex spatial distributions of ritual deposits into cohesive subgroups by analyzing the eigenvalues of the graph's Laplacian matrix, revealing hidden structural boundaries in archaeological contexts.",L3-080: Unsupervised Clustering Algorithms,True,"[""L3-080: Unsupervised Clustering Algorithms"", ""L3-080: Unsupervised Clustering Algorithms"", ""L3-080: Unsupervised Clustering Algorithms""]"
199,expert,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?, Automated Graph Analysis,,"Centrality Measures (Degree, Betweenness, Eigenvector)","Calculating these metrics highlights specific artifacts or locations that act as critical hubs or bridges within the ritual network, indicating their potential role as focal points for religious activity.",L3-170: Network Centrality and Modularity,True,"[""L3-170: Network Centrality and Modularity"", ""L3-170: Network Centrality and Modularity"", ""L3-170: Network Centrality and Modularity""]"
199,expert,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?, Automated Graph Analysis,,Link Prediction Models,"These probabilistic algorithms forecast missing connections between seemingly unrelated artifacts, helping to reconstruct broken ritual sequences or infer undocumented ceremonial associations.",L3-043: Knowledge Graph Construction & Analysis,True,"[""L3-043: Knowledge Graph Construction & Analysis"", ""L3-043: Knowledge Graph Construction & Analysis"", ""L3-043: Knowledge Graph Construction & Analysis""]"
199,expert,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?, Automated Graph Analysis,,Community Influence Maximization,This approach identifies the most influential nodes within a ritual network to determine which specific objects or practices were most central to the spread or maintenance of religious beliefs.,L3-170: Network Centrality and Modularity,True,"[""L3-170: Network Centrality and Modularity"", ""L3-170: Network Centrality and Modularity"", ""L3-170: Network Centrality and Modularity""]"
199,expert,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?, Automated Graph Analysis,,"Graph Embedding Techniques (e.g., Node2Vec)","By converting graph structures into low-dimensional vector spaces, these methods enable the application of machine learning classifiers to distinguish ritual assemblages from mundane domestic waste based on topological patterns.",L3-043: Knowledge Graph Construction & Analysis,False,"[""L3-043: Knowledge Graph Construction & Analysis"", ""L3-053: Automated Graph Processing"", ""L3-043: Knowledge Graph Construction & Analysis""]"
199,expert,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?, Automated Graph Analysis,,Temporal Graph Analysis (Dynamic Community Detection),"This variant tracks how ritual networks evolve over time, allowing researchers to observe the emergence, stability, or collapse of specific religious behaviors across stratigraphic layers.",L3-074: Network Structure Analysis,True,"[""L3-074: Network Structure Analysis"", ""L3-074: Network Structure Analysis"", ""L3-074: Network Structure Analysis""]"
199,expert,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?, Automated Graph Analysis,,Multilayer Network Analysis,"This method integrates multiple types of evidence (e.g., spatial proximity, material similarity, and chronological sequence) into a single framework to capture the full complexity of ritual systems.",L3-074: Network Structure Analysis,True,"[""L3-074: Network Structure Analysis"", ""L3-074: Network Structure Analysis"", ""L3-074: Network Structure Analysis""]"
199,expert,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?, Automated Graph Analysis,,Motif Discovery Algorithms,These tools identify recurring small-scale subgraph patterns that may represent standardized ritual formulas or repeated ceremonial actions embedded in the material record.,L3-080: Unsupervised Clustering Algorithms,True,"[""L3-080: Unsupervised Clustering Algorithms"", ""L3-080: Unsupervised Clustering Algorithms"", ""L3-080: Unsupervised Clustering Algorithms""]"
199,expert,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?, Automated Graph Analysis,,Graph Neural Networks (GNNs),"GNNs learn complex, non-linear representations of artifact relationships directly from the graph structure to automatically classify unknown deposits as ritual or non-ritual based on learned topological features.",L3-106: Graph Convolutional Neural Networks,True,"[""L3-106: Graph Convolutional Neural Networks"", ""L3-106: Graph Convolutional Neural Networks"", ""L3-106: Graph Convolutional Neural Networks""]"
199,intermediate,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?,,some kind of 3D reconstruction or modelling,Photogrammetry,This method captures high-resolution 3D models of ritual artifacts and spatial layouts from overlapping 2D photographs to reveal micro-topography and surface wear patterns indicative of repeated ceremonial use.,L3-024: Advanced Photogrammetric Techniques,True,"[""L3-024: Advanced Photogrammetric Techniques"", ""L3-024: Advanced Photogrammetric Techniques"", ""L3-024: Advanced Photogrammetric Techniques""]"
199,intermediate,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?,,some kind of 3D reconstruction or modelling,LiDAR (Light Detection and Ranging),This technique penetrates dense vegetation to reconstruct the precise topography of buried ritual structures or landscape features that are invisible to the naked eye.,L3-019: Laser Scanning and Lidar,True,"[""L3-019: Laser Scanning and Lidar"", ""L3-019: Laser Scanning and Lidar"", ""L3-019: Laser Scanning and Lidar""]"
199,intermediate,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?,,some kind of 3D reconstruction or modelling,Geographic Information Systems (GIS),"This approach integrates spatial data layers to analyze the statistical significance of ritual site locations relative to natural features, water sources, or settlement patterns.",L3-035: GIS Computational Analysis,True,"[""L3-035: GIS Computational Analysis"", ""L3-035: GIS Computational Analysis"", ""L3-035: GIS Computational Analysis""]"
199,intermediate,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?,,some kind of 3D reconstruction or modelling,Agent-Based Modeling (ABM),This simulation method tests hypotheses about how individual human behaviors and social rules could have generated the observed distribution of ritual objects or spatial arrangements over time.,L3-173: Discrete Event & Agent Simulation,True,"[""L3-173: Discrete Event & Agent Simulation"", ""L3-173: Discrete Event & Agent Simulation"", ""L3-173: Discrete Event & Agent Simulation""]"
199,intermediate,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?,,some kind of 3D reconstruction or modelling,Virtual Reality (VR) and Augmented Reality (AR),"These immersive technologies allow researchers and stakeholders to experientially navigate reconstructed ritual spaces, facilitating the interpretation of spatial dynamics and sensory contexts.",L3-012: Virtual Reality & Simulation,True,"[""L3-012: Virtual Reality & Simulation"", ""L3-012: Virtual Reality & Simulation"", ""L3-012: Virtual Reality & Simulation""]"
199,intermediate,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?,,some kind of 3D reconstruction or modelling,Digital Twinning,"This strategy creates a dynamic, data-driven replica of an archaeological site that can be updated with new excavation findings to continuously refine interpretations of ritual evolution.",L3-176: Computational Simulation & Modeling,True,"[""L3-176: Computational Simulation & Modeling"", ""L3-176: Computational Simulation & Modeling"", ""L3-176: Computational Simulation & Modeling""]"
199,intermediate,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?,,some kind of 3D reconstruction or modelling,Machine Learning (Classification and Clustering),This algorithmic approach automatically identifies patterns in large datasets of material culture to distinguish between utilitarian and ritual assemblages based on subtle morphological or contextual features.,L3-080: Unsupervised Clustering Algorithms,True,"[""L3-080: Unsupervised Clustering Algorithms"", ""L3-080: Unsupervised Clustering Algorithms"", ""L3-080: Unsupervised Clustering Algorithms""]"
199,novice,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?,,,Network Analysis,This method maps social relationships and exchange patterns in burial goods to distinguish between kinship-based inheritance and ritualized gift-giving.,L3-074: Network Structure Analysis,True,"[""L3-074: Network Structure Analysis"", ""L3-074: Network Structure Analysis"", ""L3-074: Network Structure Analysis""]"
199,novice,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?,,,Spatial Point Pattern Analysis,"By statistically testing the distribution of artifacts against random models, this technique identifies non-random clustering that often signifies sacred spaces or ritual pathways.",L3-021: Spatial Pattern & Suitability Analysis,True,"[""L3-021: Spatial Pattern & Suitability Analysis"", ""L3-021: Spatial Pattern & Suitability Analysis"", ""L3-021: Spatial Pattern & Suitability Analysis""]"
199,novice,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?,,,D Photogrammetry and Digital Reconstruction,Creating precise digital twins of fragile ritual objects allows for the visualization of wear patterns and manufacturing techniques that reveal symbolic intent or ceremonial use.,L3-024: Advanced Photogrammetric Techniques,True,"[""L3-024: Advanced Photogrammetric Techniques"", ""L3-024: Advanced Photogrammetric Techniques"", ""L3-024: Advanced Photogrammetric Techniques""]"
199,novice,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?,,,"Multivariate Statistical Classification (e.g., PCA, Cluster Analysis)","Grouping artifacts based on shared morphological traits helps isolate distinct ""ritual assemblages"" from everyday domestic refuse within a site.",L3-152: Multivariate Analysis Variants,True,"[""L3-152: Multivariate Analysis Variants"", ""L3-152: Multivariate Analysis Variants"", ""L3-152: Multivariate Analysis Variants""]"
199,novice,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?,,,Agent-Based Modeling,Simulating human decision-making processes under specific constraints can test hypotheses about how ritual behaviors emerge from individual actions in a community.,L3-173: Discrete Event & Agent Simulation,True,"[""L3-173: Discrete Event & Agent Simulation"", ""L3-173: Discrete Event & Agent Simulation"", ""L3-173: Discrete Event & Agent Simulation""]"
199,novice,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?,,,Text Mining and Semantic Network Analysis,Extracting and visualizing recurring terms and associations from excavation reports or inscriptions can uncover hidden thematic structures related to religious concepts.,L3-074: Network Structure Analysis,False,"[""L3-074: Network Structure Analysis"", ""L3-076: Topic Modeling & Classification"", ""L3-074: Network Structure Analysis""]"
199,novice,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?,,,Bayesian Chronological Modeling,Integrating radiocarbon dates with stratigraphic data provides robust temporal frameworks to correlate ritual events with specific historical or environmental shifts.,L3-018: Bayesian Chronological Modeling,True,"[""L3-018: Bayesian Chronological Modeling"", ""L3-018: Bayesian Chronological Modeling"", ""L3-018: Bayesian Chronological Modeling""]"
199,novice,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?,,,Machine Learning for Artifact Classification,Training algorithms on large datasets of known ritual vs. utilitarian objects can automate the identification of subtle diagnostic features in new finds.,L3-076: Topic Modeling & Classification,True,"[""L3-076: Topic Modeling & Classification"", ""L3-076: Topic Modeling & Classification"", ""L3-076: Topic Modeling & Classification""]"
199,novice,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?,,,Geographic Information Systems (GIS),"Overlaying ritual sites with environmental layers (e.g., water sources, topography) reveals whether location choices were driven by practical needs or cosmological beliefs.",L3-035: GIS Computational Analysis,True,"[""L3-035: GIS Computational Analysis"", ""L3-035: GIS Computational Analysis"", ""L3-035: GIS Computational Analysis""]"
199,novice,How do I identify and interpret ritual or religious behaviour from material and contextual evidence?,,,Provenance Isotope Analysis,Tracing the origin of raw materials used in ritual objects can demonstrate long-distance connections or exclusive access that signify elite religious status.,L3-134: Geochemical Isotope & Elemental Modeling,True,"[""L3-134: Geochemical Isotope & Elemental Modeling"", ""L3-134: Geochemical Isotope & Elemental Modeling"", ""L3-134: Geochemical Isotope & Elemental Modeling""]"
200,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?", Web Data Acquisition & Processing,,Web Data Acquisition & Processing,This foundational step involves scraping and aggregating global databases of artifact spectra and provenance records to build a comparative reference library.,L3-004: Web Data Extraction,True,"[""L3-004: Web Data Extraction"", ""L3-004: Web Data Extraction"", ""L3-004: Web Data Extraction""]"
200,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?", Web Data Acquisition & Processing,,Multivariate Statistical Analysis (PCA/PLS-DA),These algorithms reduce high-dimensional spectral data into interpretable clusters to objectively distinguish between different material compositions and manufacturing techniques.,L3-149: Principal Component Analysis,True,"[""L3-149: Principal Component Analysis"", ""L3-149: Principal Component Analysis"", ""L3-149: Principal Component Analysis""]"
200,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?", Web Data Acquisition & Processing,,Machine Learning Classification (Random Forest/SVM),Supervised learning models trained on labeled datasets can predict the specific geological origin or production method of an unknown artifact with high accuracy.,L3-046: Tree-Based Ensemble Learning,True,"[""L3-046: Tree-Based Ensemble Learning"", ""L3-046: Tree-Based Ensemble Learning"", ""L3-046: Tree-Based Ensemble Learning""]"
200,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?", Web Data Acquisition & Processing,,Network Analysis (Graph Theory),Mapping relationships between artifact chemical signatures and known source sites reveals trade routes and cultural exchange patterns across regions.,L3-074: Network Structure Analysis,True,"[""L3-074: Network Structure Analysis"", ""L3-074: Network Structure Analysis"", ""L3-074: Network Structure Analysis""]"
200,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?", Web Data Acquisition & Processing,,Natural Language Processing (NLP),Extracting and structuring unstructured textual descriptions from archaeological reports enriches the physicochemical data with contextual manufacturing details.,L3-103: Core Text Processing Techniques,False,"[""L3-103: Core Text Processing Techniques"", ""L3-093: Transformer-Based Language Models"", ""L3-103: Core Text Processing Techniques""]"
200,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?", Web Data Acquisition & Processing,,Bayesian Isotope Mixing Models,These probabilistic frameworks quantify the contribution of different source materials to a composite artifact based on isotopic ratios found in the web-acquired dataset.,L3-138: Bayesian Computational Techniques,True,"[""L3-138: Bayesian Computational Techniques"", ""L3-138: Bayesian Computational Techniques"", ""L3-138: Bayesian Computational Techniques""]"
200,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?", Web Data Acquisition & Processing,,Time-Series Forecasting (ARIMA/LSTM),Applying temporal models to historical production data helps identify shifts in manufacturing techniques or material sourcing over centuries.,L3-062: Temporal Dynamics Modeling,True,"[""L3-062: Temporal Dynamics Modeling"", ""L3-062: Temporal Dynamics Modeling"", ""L3-062: Temporal Dynamics Modeling""]"
200,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?", Web Data Acquisition & Processing,,Dimensionality Reduction (t-SNE/UMAP),"These non-linear techniques visualize complex, high-dimensional compositional data to reveal subtle sub-groups of artifacts that linear methods might miss.",L3-091: Non-linear Dimensionality Reduction,True,"[""L3-091: Non-linear Dimensionality Reduction"", ""L3-091: Non-linear Dimensionality Reduction"", ""L3-091: Non-linear Dimensionality Reduction""]"
200,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?", Web Data Acquisition & Processing,,Data Fusion (Sensor Fusion),"Integrating disparate data streams (e.g., XRF, SEM-EDS, and LIBS results) from various online repositories creates a more robust and complete physicochemical profile.",L3-063: Multimodal Data Fusion,True,"[""L3-063: Multimodal Data Fusion"", ""L3-063: Multimodal Data Fusion"", ""L3-063: Multimodal Data Fusion""]"
200,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?", Web Data Acquisition & Processing,,Anomaly Detection (Isolation Forest/One-Class SVM),Identifying outliers in the acquired dataset allows researchers to flag potential forgeries or previously unknown material types that deviate from standard provenance clusters.,L3-080: Unsupervised Clustering Algorithms,True,"[""L3-080: Unsupervised Clustering Algorithms"", ""L3-080: Unsupervised Clustering Algorithms"", ""L3-080: Unsupervised Clustering Algorithms""]"
200,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of machine learning or pattern recognition,Principal Component Analysis (PCA),This unsupervised dimensionality reduction technique identifies the dominant sources of variance in high-dimensional spectral or compositional data to visualize clustering patterns without prior labels.,L3-149: Principal Component Analysis,True,"[""L3-149: Principal Component Analysis"", ""L3-149: Principal Component Analysis"", ""L3-149: Principal Component Analysis""]"
200,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of machine learning or pattern recognition,Random Forests,This ensemble classifier handles non-linear relationships and mixed data types effectively while providing feature importance scores to distinguish between provenance groups based on specific elemental ratios.,L3-046: Tree-Based Ensemble Learning,True,"[""L3-046: Tree-Based Ensemble Learning"", ""L3-046: Tree-Based Ensemble Learning"", ""L3-046: Tree-Based Ensemble Learning""]"
200,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of machine learning or pattern recognition,Support Vector Machines (SVM),"This supervised learning algorithm constructs optimal hyperplanes in high-dimensional space to maximize the margin between distinct classes, making it robust for small sample sizes common in archaeological datasets.",L3-110: Support Vector Regression Methods,True,"[""L3-110: Support Vector Regression Methods"", ""L3-110: Support Vector Regression Methods"", ""L3-110: Support Vector Regression Methods""]"
200,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of machine learning or pattern recognition,k-Means Clustering,"This iterative partitioning algorithm groups artifacts into k clusters based on Euclidean distance in physicochemical feature space, revealing natural groupings that may correspond to manufacturing traditions.",L3-080: Unsupervised Clustering Algorithms,True,"[""L3-080: Unsupervised Clustering Algorithms"", ""L3-080: Unsupervised Clustering Algorithms"", ""L3-080: Unsupervised Clustering Algorithms""]"
200,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of machine learning or pattern recognition,Partial Least Squares Regression (PLSR),"This supervised regression method models the relationship between spectral predictors and known provenance targets, enabling the prediction of origin for unknown samples even with highly collinear variables.",L3-119: Latent Variable Regression Methods,True,"[""L3-119: Latent Variable Regression Methods"", ""L3-119: Latent Variable Regression Methods"", ""L3-119: Latent Variable Regression Methods""]"
